Gene Symbol,WM_1,WM_2,WM_3,W3_1,W3_2,W3_3,W12_1,W12_2,W12_3,W24_1,W24_2,W24_3
ARHGEF19,0.942636436,1.53733457,1.117583203,0.996248918,0.923986454,1.391412276,1.12139308,1.006846203,0.94556723,0.778905387,0.879626186,0.991184327
CPLANE2,1.320165548,0.279481455,0.235562071,1.337458592,0.719902068,0.991973915,0.953753951,1.045947026,2.124298248,0.363081986,1.539899348,0.611565687
FBXO42,2.558476356,2.835722617,2.197676917,2.22977998,1.465005515,1.944750285,2.386481564,2.813029744,2.086173233,2.709899419,2.760241102,2.892241445
SZRD1,22.5743367,21.86131374,21.40956274,19.39507486,24.00330726,20.0171016,18.31460741,18.9785843,23.72568378,19.66379219,24.53898769,21.34052107
SPATA21,0,0,0,0.05095363,0,0,0,0,0,0,0,0
NECAP2,10.76741358,11.05583185,10.24593309,8.838598755,7.236252524,8.629316524,8.720955242,9.132750716,9.819305733,11.0194305,13.36616525,12.25005535
NBPF1,0.53960507,0.536271633,0.491734859,0.564028148,0.455391703,0.602397523,0.573154422,0.929970984,0.480930694,0.808460969,0.479557458,0.530552049
CROCC,0.55712353,0.649004392,0.69744536,0.174701854,0.438831071,0.673784108,0.830543261,0.688179928,0.389446487,0.392059784,0.70142914,0.768408842
MFAP2,0,0.09875331,0,0,0.16958242,0,0,0.123193303,0,0,0.062782544,0.601974851
ATP13A2,7.287791714,6.178732158,5.404071038,3.889993944,4.422927735,5.251626608,4.221763811,8.177870133,4.472206839,5.189936618,6.253663642,6.552489506
SDHB,60.41347472,58.98795519,64.71008251,68.45013842,92.66229307,68.16395896,59.40285255,53.74958349,64.58417527,60.6531259,43.37408022,54.93551844
PADI2,0.62926443,0.637403602,0.790652439,0.383684924,0.578263581,0.614679023,0.751057329,1.080205987,0.678370028,0.637456441,0.428167715,0.293241425
PADI1,0,0,0,0,0,0,0.030054046,0.018310651,0,0.04576477,0.037326354,0.027530345
PADI3,0.196797238,0.090268391,0,0.035998284,0,0,0,0.19706486,0.108334267,0,0.114776491,0.084654302
PADI4,0.58090292,0.290675764,0.30624655,0.656874788,0.644745681,0.412682517,0.743966604,0.42304937,0.465133596,0.302099855,0.307995818,0.227164732
PADI6,0,0,0,0,0,0,0,0,0,0,0,0
RCC2,48.02724263,45.47178846,38.72301318,35.00158742,27.990424,38.55643448,44.58863288,64.03637021,38.87255245,37.17084827,56.35376184,48.59784225
ARHGEF10L,1.093880591,0.810163715,1.15230896,0.844430782,0.584953047,1.019511121,0.94252901,1.315016018,1.270627079,1.033369325,2.060250493,1.640427525
ACTL8,0.252515984,0.077217247,0.195248605,0.061587194,0.066299994,0.164442028,0,0.192654763,0,0,0,0
IGSF21,0,0,0,0,0,0,0,0,0,0,0,0
KLHDC7A,0.243959725,0.111901224,0.353686491,0.189657434,0.276230644,0.119152552,0.157522336,0.523481748,0.13429659,0.305285261,0.10671202,0.288589722
PAX7,0,0,0,0,0,0,0,0,0,0,0,0
TAS1R2,0,0,0,0,0,0,0,0,0,0,0,0
AL080251.1,0,0,0,0,0,0,0,0,0,0,0,0
ALDH4A1,7.846956439,7.237615089,6.831954572,6.628378073,5.025068647,8.350570327,6.391108067,6.753361544,7.25794072,7.603167089,7.714347616,7.775419576
IFFO2,1.774848392,1.918950922,1.558581139,1.975766541,1.098428467,2.055684792,1.309716257,2.096443731,1.214309313,1.631756629,2.277287628,1.461497417
UBR4,5.334802253,4.663602546,3.978672017,3.505600475,2.872338742,4.732891469,4.234029772,7.08393322,3.094250586,4.574082576,5.314182929,4.08089312
EMC1,8.445644569,7.740340972,7.327655997,7.664767223,7.68622448,9.062134764,9.317833171,10.48628106,6.130142865,6.062559852,7.331475087,7.995358182
MRTO4,44.78391551,38.02339248,38.72218487,57.96878244,57.93783064,55.72102376,42.03428888,31.67013562,43.27656461,39.67680684,36.60870812,27.19236707
AKR7A3,0.550514378,1.052141441,0.79812149,0.738470071,1.806771758,1.971765694,0.172345012,0.525012396,0.404067811,0.918533725,2.247504919,1.144578138
AKR7A2,45.41279966,40.89279745,43.42390365,37.28857334,44.34006586,40.70295661,35.90795264,31.95883994,43.69394419,39.05628681,45.36743806,45.20849849
PQLC2,14.16508748,12.83393199,11.92368546,13.03557386,12.72179879,14.49293832,11.27380845,9.692987615,11.80104412,17.79372081,19.86140729,17.03598482
CAPZB,89.66558194,81.10119385,79.99898536,78.88410357,76.67653651,79.37522218,68.10275961,63.83935092,78.07396869,71.82665456,75.36915429,78.16241729
MINOS1,1.80373826,1.654703612,2.922173281,1.288341157,1.443307308,1.76193031,1.573041359,2.154323221,2.742389061,1.596898178,2.604902729,1.95821388
NBL1,0,0.120077544,0,0,0.137467395,0,0,0.199726629,0,0,0,0
MINOS1-NBL1,0,0,0,0,0,0,0,0,0,0,0,0
HTR6,0,0,0,0,0,0,0,0,0,0,0,0
TMCO4,1.354558689,0.816590486,1.346608533,1.18932862,0.792590749,0.756092599,1.254007646,1.339791748,0.916104654,0.94093225,1.26401362,0.599324891
RNF186,0,0,0,0,0,0,0,0,0,0,0,0
OTUD3,0.765123057,1.148570896,0.726058208,1.026350083,0.840080783,1.313592175,1.012561965,1.346590462,0.995540206,0.812387224,1.108830458,0.897614567
PLA2G2E,0,0,0,0,0,0,0,0,0,0,0,0
PLA2G2A,0.372454832,0,0,0,1.39351963,0,0,0,0,0,0,0
PLA2G5,0,0,0,0,0,0,0,0,0,0,0,0.02588824
PLA2G2D,0,0,0,0,0,0,0,0,0,0,0,0
PLA2G2F,0.231446845,0.134099021,0.324949464,0.534775757,0.479748402,0.333173847,0.20593088,0.236989291,0.281639656,0.90590083,0.454686,0.461116187
PLA2G2C,0,0,0,0,0,0,0,0,0,0,0,0
UBXN10,0.028163094,0,0,0,0,0,0,0,0,0,0,0
VWA5B1,0,0,0,0.018001965,0,0,0,0,0,0,0,0
CAMK2N1,0.119997398,0.220165123,0,0.043900011,0.189037382,0.820512267,0.281749494,0.37764754,0.198170924,0.686454049,0.41991078,0.232281368
MUL1,9.910613646,10.53815891,11.08400222,11.08902937,12.29242131,13.51554287,11.09091051,12.33606855,9.281709425,8.835491404,10.84704926,11.73750294
FAM43B,0,0,0,0,0,0,0,0,0,0,0,0
CDA,0,0,0,0.476837089,0,0,0,0,0,0,0,0
PINK1,2.206155636,2.053633889,2.163642005,1.246261948,1.520512759,1.584573716,1.889166479,2.134898423,1.285898182,2.134345469,2.440905067,1.73052928
DDOST,110.0467317,87.28017863,87.97639509,88.07127145,100.1700558,103.8630593,90.68207388,115.3805909,83.92537436,95.08104417,96.95351783,109.4087547
KIF17,0.14039964,0.12879906,0.081419105,0.089886992,0.082941737,0.137145387,0.049447982,0.020084367,0.077288138,0.376484341,0.040942084,0.135887198
SH2D5,0.106418674,0.130167713,0,0,0.083823099,0.069301366,0.01665781,0.040595578,0,0,0.124131437,0.18310823
HP1BP3,27.32303021,25.85841884,25.61345814,24.4266959,22.20246207,22.92103553,25.99799729,32.84911276,23.4550858,23.54802809,29.84197633,27.83240796
EIF4G3,4.839661626,4.717268914,5.632096168,4.306739318,3.528740474,4.487916999,5.405268326,6.474131605,5.238333247,4.968918483,5.473550433,5.317103511
ECE1,5.734118127,5.32903255,3.920841206,3.686765801,3.143088042,4.598008095,4.320376634,5.068556878,4.33437529,5.308978555,7.661859027,7.510209165
NBPF3,2.36081933,2.651730052,1.829868091,1.424027556,1.659991445,1.597395458,2.303773626,2.938975001,1.382013345,2.338712767,2.310475026,2.902929842
ALPL,3.208892839,3.015555635,2.178577051,1.832500632,2.917993471,2.191612472,2.278685341,2.955748207,2.412716177,4.216073725,5.203674864,3.097342396
RAP1GAP,0.695197784,0.275110763,0.347817324,0.299214238,0.408007051,0.372830509,0.371267991,0.639593729,0.540278333,0.66282178,0.636007349,0.42218299
USP48,8.095117716,9.176729567,8.04760597,7.19228439,6.057489116,7.907485018,7.641605802,10.84755659,7.075441379,6.367449488,8.209196053,8.64153107
LDLRAD2,0,0,0,0,0,0.068267247,0.016409241,0,0,0,0,0
HSPG2,2.599921529,2.166467556,1.683620178,0.741903884,1.293582312,1.447605769,1.998213042,2.935707849,1.206997466,2.162788578,3.371310583,0.954352868
CELA3B,0,0,0,0,0,0,0,0.058259001,0,0,0,0
CELA3A,0,0,0,0,0,0,0,0,0,0,0,0
AL031281.2,0.014804359,0.047533999,0.017170381,0,0.023321983,0,0,0.025413414,0.048897619,0,0,0.038209459
CDC42,0.043606614,0.040003599,0.101151584,0.239296545,0.463694564,0.340767026,0.122864079,0.199615608,0.048009725,0.155909302,0.203458716,0.262609502
WNT4,0.103973889,0.20666317,0.180886381,0.291624273,0.163794815,0.236982502,0.195301505,0.406545384,0.457889965,0.247829321,0.646825235,0.089450818
ZBTB40,6.579424351,7.534934625,6.32108042,4.670067769,3.888510177,5.866970161,6.476612401,9.159831557,5.227949557,6.509578084,8.173525086,7.581564094
EPHA8,0,0,0,0,0,0,0,0,0,0,0,0
C1QA,0,0,0,0.361001664,0.680096162,0.481949591,0,0.917533457,0,0,0,0.318352085
C1QC,0.117525541,0,0,0,0.092571677,0,0,0.235370726,0,0,0,0
C1QB,0.097999124,0,0,0,0.463147489,0,0.092039341,0.336453915,0,0,0,0
EPHB2,0,0.011499916,0,0,0,0.024490248,0.011773329,0.014345976,0.027602907,0.017927826,0,0
LACTBL1,0,0,0,0,0,0,0,0,0,0,0,0
TEX46,0,0,0,0,0.187816396,0,0,0,0,0,0,0.205138729
KDM1A,41.87754781,39.03916662,35.15666479,33.89088931,32.75863189,37.4698088,35.55209895,44.99583034,32.91249306,38.87546852,43.33057277,47.05735382
LUZP1,5.312195848,5.067012083,5.124901878,5.657910528,5.943714118,5.109723575,5.56128517,6.54411807,3.961657289,5.331981891,5.523683989,5.101280658
HTR1D,0,0,0.064187548,0,0,0,0,0.031667414,0,0,0,0.047612446
HNRNPR,57.53417774,52.87163541,63.40484652,72.45036265,64.05643126,70.35897416,66.06007557,65.55302602,50.27270027,56.27720559,56.65835113,60.31062088
ZNF436,2.9471697,3.424634149,3.169589033,2.117185989,2.827893994,4.047849841,3.338301695,5.212469386,4.444331916,2.886551387,3.375204986,4.456349307
TCEA3,1.205180126,1.351290845,1.39779115,0.84914986,1.230558062,0.697627174,1.613987749,1.149351462,1.670875002,1.212890093,1.483873904,1.497658626
ASAP3,15.05112712,11.31149079,11.19994223,8.43497613,9.538798613,8.111594233,12.18603277,14.9118572,10.28538087,9.041964333,12.29124368,11.31158313
E2F2,3.967698461,3.494798563,2.484312192,3.19761342,2.42319977,3.679137997,2.295248993,4.409065072,3.086320587,2.960545361,3.538147813,2.411705181
ID3,8.600063933,9.531452947,8.809982125,26.67133329,27.3712348,21.66278928,8.036053738,5.295700999,12.15997892,11.30039642,12.52663724,9.314234388
RPL11,662.1638289,760.1272802,829.2065063,924.1087316,852.8355446,782.2656301,710.6456017,487.6292036,950.3242958,781.0847984,666.8652469,635.9451046
ELOA,14.53716391,10.97318533,12.94493542,10.79630018,10.88889156,12.67927037,12.84675257,13.05606787,11.83955787,13.40231178,11.21965747,11.66783125
PITHD1,23.43400695,17.48133485,24.47377847,21.79386532,29.56724952,26.22105614,25.379301,25.23698083,18.01669237,22.22290962,19.0462162,27.57051383
LYPLA2,58.4789915,59.48048786,52.90934895,49.24417781,57.0925066,54.43660131,48.95057461,56.76481366,56.832386,57.3223125,71.37933508,71.17865514
GALE,14.71152112,11.94013907,10.54411181,10.76416576,14.088732,13.25325028,10.33485192,10.9569612,11.96319545,14.0733973,13.54871124,12.65661611
HMGCL,2.343188851,1.806157545,2.315652595,3.205756028,3.560279195,2.43785742,1.71888106,2.657770866,2.076042994,1.645804822,2.619989449,3.125229442
FUCA1,8.584474333,7.593922084,5.556048478,6.617599629,7.969213899,5.615289564,7.270568404,6.885690183,4.683445968,6.028899214,5.364273028,6.396279693
CNR2,0,0.027394928,0,0,0,0,0,0,0,0,0,0
PNRC2,41.9200158,43.5838707,44.52708019,37.17836497,37.28841431,39.59721423,48.51738454,45.40544866,38.75594089,34.59835547,36.15440879,38.0317903
SRSF10,23.17495724,22.54860836,23.08067633,23.23449846,24.95233197,24.06943576,25.73729676,25.89271023,23.15344532,21.15683005,22.38444792,24.79100644
MYOM3,0,0,0,0,0,0,0,0,0,0,0,0
IL22RA1,0,0,0,0,0,0,0,0.032086176,0,0,0,0
IFNLR1,0.350571313,0.350842045,0.258745053,0.139912894,0.200825819,0.124525671,0.254421567,0.282662067,0.245617088,0.136736543,0.148698854,0.205638763
GRHL3,6.072774409,5.58927442,5.172799587,7.968882671,8.390482959,8.402069412,6.058758282,8.453632344,4.756898559,6.834050775,7.687395813,8.170821369
STPG1,0.682078971,0.811747334,0.705565279,0.573250792,0.624377523,0.648262121,0.614628361,0.828046517,0.659618981,0.685466026,0.505317965,0.792981341
NIPAL3,0.500520835,1.086690705,0.832069661,0.958282065,0.729356332,0.717081952,0.885320786,1.116963315,0.909249252,1.193027792,0.96331882,0.854039386
RCAN3,2.338927663,1.789755479,2.301323602,2.052001404,1.912160395,1.970701887,2.019702357,2.315151103,1.806229362,1.696280866,1.758478989,1.583078502
NCMAP,0.190316106,0.174591156,0.353171664,0.23672671,0.359776385,0,0.178742098,0.304919863,0.167626384,0.435486981,0.133195862,0.229225858
SRRM1,27.6893298,29.10201585,26.22192588,30.87107851,23.79218457,25.6496546,34.50249872,28.37959393,30.42177227,27.44371724,28.83634975,35.86060063
CLIC4,61.39735609,70.04523386,66.18992861,56.36492855,58.42364295,64.84993607,75.51328339,80.36999554,56.81748508,49.07010629,64.3490694,62.83611489
RUNX3,0,0.063644903,0,0,0.027323278,0,0,0,0,0,0,0.029843308
SYF2,20.20567462,17.87416594,24.75787072,23.3855164,20.62775768,19.7828151,23.65550359,17.32938172,22.78411889,22.37188372,19.41438384,22.02958638
RSRP1,12.9017705,11.03189785,11.00549007,7.204434443,5.60338236,5.991644911,12.40952478,12.07320173,11.19604559,11.16317017,9.024137128,7.875892075
RHD,0.094715725,0.086889797,0.109853124,0.069301859,0.130558756,0.092520356,0.155672336,0.162590618,0.104279498,0.372506993,0.08286045,0.244457502
TMEM50A,23.39645748,22.18086943,25.29459991,25.24894336,25.36898293,23.86540879,24.82564197,16.13881948,25.98683326,20.16829926,21.49441392,19.19821779
RHCE,0.128973775,0,0.074793136,0,0,0.37795307,0.24226056,0,0,0.184451021,0,0.166438081
MACO1,7.748223543,6.474993188,6.562688845,5.928901166,5.652711803,4.54503052,8.258397019,7.039573101,7.401859173,6.99263602,7.313085513,7.106956261
LDLRAP1,4.215306038,2.746913797,3.169416301,2.882193941,2.931007615,2.868122467,3.767831755,4.366591429,2.848576993,2.723215804,4.306542817,3.576491308
MAN1C1,0.278123816,0.047839447,0.060482506,0.178061091,0.102689332,0.305636988,0.09795368,0.174063771,0.200948303,0.1988785,0.202759932,0.343958512
SELENON,13.13973542,10.16705393,8.884694202,6.850545139,7.821720776,8.660712581,9.043146142,11.08008757,7.594424364,9.68749354,9.49390842,9.809331544
AL020996.2,0,0,0,0,0,0,0,0,0,0,0,0
MTFR1L,4.113242422,3.229026966,2.893653469,3.46349353,2.75125028,3.319710538,3.166472954,4.113048379,3.444683297,3.838108025,2.988835466,3.260249334
AUNIP,7.036890601,7.621034474,8.388230346,7.174908072,8.31415137,10.50161753,10.89251968,8.314077122,7.424620173,8.246695615,8.436143582,7.595499983
PAQR7,2.189033516,1.96450795,2.37330394,2.855165117,1.986626927,2.091810325,2.681619388,1.701871394,4.191422242,2.824374791,2.830927163,3.213840091
STMN1,90.71485133,91.39202032,98.67336219,100.0659596,101.4069046,88.83252364,101.472771,79.44579653,101.6265878,93.62800557,86.24409747,84.19891455
PAFAH2,5.257161101,5.798602514,5.290702614,4.145918198,4.640411763,4.196166058,6.512821388,6.90593229,6.035729999,6.114262768,5.010734565,5.43796828
EXTL1,0.034581573,0.063448512,0,0.101210958,0,0,0,0,0.038073394,0,0.040337473,0.02975122
SLC30A2,0.269119379,0.205736062,0,0.180500832,0.282637366,0.087627198,0.421254961,0.205322172,0.098764431,0.19243968,0.052318786,0.115764394
TRIM63,0,0.055939739,0,0.13384982,0,0.119129397,0,0,0,0.174414821,0,0
PDIK1L,1.210888848,0.603026689,1.163655853,1.366950513,1.389799912,0.270359373,0.974784909,0.910638922,0.495172405,0.593741126,1.129947346,0.863165872
FAM110D,0,0,0,0,0.129723431,0,0,0.031412568,0,0,0.06403468,0
C1orf232,0,0,0,0.150852207,0,0,0,0,0,0.294855016,0,0
AL391650.1,0.189214421,0,0.219454534,0.055377969,0.119231248,0,0,0.129923473,0.083328022,0,0.08828322,0
ZNF593,0,0,0,0,0,0,0,0,0,0,0,0
CNKSR1,7.101676331,7.226907908,6.143739059,6.147385991,6.342693931,4.890065819,5.92262803,8.404808269,4.956152051,7.991934718,11.61077194,12.06918974
CATSPER4,0,0.070902931,0,0.226203998,0,0,0,0,0,0.110534319,0,0
CEP85,20.09618231,15.83402317,19.20517648,17.7720172,16.39368824,16.9494505,18.745158,24.18485675,17.13960232,22.74375197,26.12665964,32.42699064
SH3BGRL3,2.811137251,2.538571051,1.630205597,1.639060747,2.940809351,2.231108183,1.856375796,2.940627943,3.578579282,2.512706239,2.715450472,3.741082615
UBXN11,10.4564378,9.408882197,9.284270396,7.614188158,8.735418813,8.308097854,7.361484176,8.94144996,9.841422,8.323793455,8.928794824,8.221117733
CD52,0.167803848,0.307877966,0.583866416,0.245558351,0.132174533,0,0.393997287,0.28805493,0.831364119,0.359975402,0,0.144365009
CRYBG2,16.03098668,14.95691922,13.93488868,12.88673844,9.26649867,16.18176331,11.21992274,17.74058386,11.71217947,14.64439452,20.47760335,14.67272984
ZNF683,0,0,0,0,0,0,0,0,0,0,0.076927749,0
LIN28A,8.298921842,10.00132892,8.694506114,9.523580575,8.695224324,7.724180116,7.316277967,8.052613413,7.865485409,10.63699769,8.972476063,11.38315218
DHDDS,12.18219653,10.87984944,10.79603365,10.52388232,12.1021421,10.65370412,9.940405107,11.60717408,10.57239167,10.50550086,11.59353828,11.77106264
HMGN2,137.6675409,129.2184009,155.0639674,171.8546335,189.1921188,167.7979821,165.8844784,145.4539625,139.3134095,138.6641795,105.6198064,116.4744837
RPS6KA1,6.092942319,6.739212693,5.365752874,3.814261123,3.486541341,3.802847654,5.158927088,6.644788521,5.19626123,5.586735849,7.775795157,8.178250796
ARID1A,8.924429787,8.620795672,6.751963496,6.645168501,6.730814655,6.437149662,9.144927364,12.31278994,7.499310082,7.100067317,9.89854818,9.656653248
PIGV,2.041233088,2.851421523,2.959326874,1.544450939,2.210757803,2.35645134,2.22208878,2.389101354,2.451647392,3.118296675,2.786833948,2.434612157
ZDHHC18,7.34550849,7.877125159,6.460731798,5.786386495,5.194767939,6.851025141,5.665414265,8.90174164,6.561920761,6.728237811,8.837457255,8.318383018
SFN,9.449454188,6.05172627,4.687149842,6.740065159,6.366406668,6.618044152,2.734997835,4.21680411,5.954260611,8.584413401,6.516304846,7.822778949
GPN2,5.514542001,4.524102538,4.824314997,4.138649525,4.318834055,4.432503646,4.794438167,4.543851011,3.920366695,5.926206814,4.484305284,4.202068486
GPATCH3,5.852771965,5.59559555,7.074405406,7.223278239,5.887558632,6.130398793,5.894199415,6.738327641,8.306998579,7.361834022,5.510896491,6.551900519
NUDC,55.62248085,48.33042654,56.32457374,57.43946014,50.30303094,51.19398152,52.85895747,50.32673976,49.92858387,47.84673049,48.28391982,48.53843785
NR0B2,0.271447401,0,0,0,0,0,0,0,0,0,0,0
KDF1,8.050466816,7.94721805,6.799834849,8.259347608,10.51111891,9.316975299,8.711449219,8.587158974,6.743853452,11.13788922,10.20697796,10.65245491
TRNP1,0,0,0,0.174289265,0.250168397,0,0.223717083,0.045433765,0,0,0.092616961,0
TENT5B,7.752070079,8.053680641,5.494500225,6.2053259,6.706266762,8.996256675,6.627240685,8.454517614,6.601722347,6.917263809,9.158284251,8.179820198
SLC9A1,16.96605327,16.0340438,13.47882108,12.46180886,11.60531781,13.51992034,13.75132313,19.49879694,12.31784556,15.19310309,18.84028048,16.20046543
WDTC1,3.828652039,3.679560784,3.020778548,2.639375214,2.307952968,2.289740585,3.387892675,4.195262154,3.268964934,3.966960001,4.602620168,3.652382016
TMEM222,9.341586981,8.762673958,8.354598816,10.36161881,12.60404947,10.34059671,7.456636325,8.043035082,9.93750887,10.12638578,11.87773209,11.3992237
SYTL1,2.809752827,2.62914771,2.053047472,1.552164927,1.582413675,2.52505681,2.137491729,2.266936584,2.258228189,2.712386288,3.0480003,3.106213283
MAP3K6,2.043997286,1.831503897,1.451804108,1.205720767,0.973489061,1.300124971,1.086337501,2.311973898,1.116470946,1.5862378,1.552507942,1.526752554
FCN3,0,0,0,0,0,0,0,0,0,0,0,0
CD164L2,0.076872414,0,0,0,0,0,0,0.04398683,0.169268975,0,0,0
GPR3,0.222548366,0.408320423,0.086038629,0.379947851,0.70118121,0.289853371,0,0.042447811,0,0.106092041,0.086530078,0.382925628
WASF2,32.24451751,31.95128892,25.56772913,24.07816226,25.43078997,24.13925529,29.95906503,39.10745748,24.7422125,27.41556847,32.9684399,32.77029759
AHDC1,7.705841102,7.971217322,6.053295063,2.898673238,2.010814802,3.454214096,5.567770027,8.072041864,6.516488321,6.314790861,10.90743597,6.027547988
FGR,0,0,0,0,0,0,0,0,0,0,0,0
IFI6,22.76361044,22.46352385,18.19716998,29.99360415,33.43175266,26.57687338,26.57500314,12.45462933,25.66122555,61.21940051,60.93318042,46.97036582
FAM76A,2.761442352,2.479757056,2.66146016,3.856023971,3.538388261,2.925388616,3.543240848,2.648358268,3.768227825,2.836791776,3.584005471,4.416839233
STX12,9.42358661,9.487000157,10.21993946,7.850237433,8.643753937,9.205161994,12.35620977,11.11126079,8.488733476,10.93919009,9.231449889,12.59965702
PPP1R8,18.53372369,15.4195639,16.26706929,13.54044375,15.95753123,16.79933688,16.07366371,20.0477818,14.18555374,13.45193641,15.80816121,16.42376032
THEMIS2,0.10185886,0.15573788,0.236275741,0.124213946,0.133719096,0.298493774,0.063776233,0.349705292,0.186906502,0.485575995,0.237625338,0.525787299
RPA2,43.47877489,45.37559293,41.09910604,43.78150939,50.77377646,44.78622199,41.38200927,42.7319525,40.29720846,41.95404252,41.69644023,45.36146661
SMPDL3B,4.524733346,3.099679616,2.249088424,2.60124008,3.610295387,4.36245607,3.366537119,3.4969365,2.458457523,3.151470044,5.209305141,4.32243437
